Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.660011109,1.557704931,1.768111015,2.716781105,7.994216421,7.20209632,7.791350205,8.091564692,7.501006879,14.1780078,13.03640823,9.272689319,8.010701117,8.459724531,7.768959126,7.69303719,4.271705712,5.637437771,5.198540865,7.24875602,8.65681146,5.115936485,5.256853661,4.841977773,4.205501473,4.429289843,4.792627001,4.072183288,2.517034557,3.466852204,5.879694846,5.235205257,4.915074412,5.501575031,7.256336826,8.809204611,9.50233711,9.282238607,11.54256289,6.176423357,7.741350196,9.615469784,7.859455251,6.852155514,5.771466311,3.075394539,3.332386014,
Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899436,10.64618253,9.38504488,13.65615372,9.87909487,8.200504594,6.976114641,6.315966936,11.3295324,6.613506644,7.054721348,6.132326082,8.635538703,6.563937208,6.183288732,5.857252087,3.898981013,3.50157419,3.079303251,2.447050439,2.922806951,4.067476782,4.428669827,4.030805853,4.62753146,3.372532387,3.45870924,3.612947199,4.649729896,5.468173672,3.855045738,3.425952345,3.068439057,4.66742736,5.155853565,5.507167551,3.685042158,3.59849853,4.345939355,4.769336737,4.697833922,5.646709063,6.806483341,
Late-demographic dividend,LTE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.836062853,1.662107734,1.839699793,2.6998326,6.697206738,7.569755518,8.163834541,7.968960281,7.938615723,11.94879108,14.54772982,10.89395956,8.883885045,9.355728637,8.637060256,8.244648762,4.730023162,5.807207444,5.242529689,7.66037251,8.919021394,5.10699484,5.512952334,4.967699707,4.017366663,3.865266414,4.114447047,3.516900362,2.115733622,3.22000833,5.714281817,5.198875425,4.68745362,5.247636894,6.981444243,8.445477678,9.20111907,8.856708656,11.13534124,5.881186197,7.751331939,9.69022313,8.06079604,6.932234198,5.821444308,2.995692507,3.210775383,
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.454786383,1.376637945,0.988180637,0.683019013,0.814638782,0.958275715,0.929749317,0.796764402,0.724418624,0.646889378,0.583915276,0.552785225,0.481565782,0.444765346,0.385909953,0.527147956,0.549125916,0.5110028,0.467575387,0.451738437,0.356470678,0.382015998,
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.052632764,0.057398025,0.055949606,0.059244888,0.051853312,0.062850896,0.310033305,0.172310942,0.047090638,0.047977979,0.051371241,0.045560108,0.051720347,0.048558068,0.04240347,0.046871266,0.038410908,0.035700518,0.035791725,0.042990439,0.036959314,0.024917722,0.020820176,0.022841328,0.019987787,0.018218572,0.018672803,0.0164078,0.018176672,0.017808945,0.01955514,0.019459892,0.018132759,0.015098007,0.012506309,0.009577213,0.010757104,0.027983772,0.261248948,0.07422158,0.070072106,0.105882345,0.113905739,0.075526946,0.046867996,0.063478486,0.058873744,
Latvia,LVA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.442130175,2.538055269,2.119095652,1.919013921,2.830640469,2.599210574,2.083837443,1.741807245,1.749581467,1.585590833,1.307604892,1.167642507,0.957711881,0.661754207,0.846195973,1.229474144,1.202992478,1.294719855,1.05252674,1.04861602,0.941518301,0.986570252,
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0.001825604,0.001886111,0.002583622,0.002527923,0.003734243,0.002934773,0.002565245,0.002239489,0.001928859,0.001926142,0.001964156,0.001444836,0.001765771,0.002678908,0.002743233,0.002489379,0.002086413,0.001157097,0.001108683,0.001260575,0.001301609,0.00167601,0.001427791,0.000775882,0.000767207,0.000919396,0.001353963,0.001229554,0.000909142,0.000922097,0.000636428,0.000518547,0.000697137,0.000624316,0.000756655,
St. Martin (French part),MAF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.903024286,0.743580984,0.449792786,0.805185183,10.4552593,8.005016005,3.260789781,2.305652021,1.449455873,1.777057447,2.127827782,2.847273833,2.575031461,2.140759258,2.763792296,2.001150243,1.034214752,0.523077722,2.692737271,0.951846964,0.749083501,0.814720361,0.661165308,0.262654285,0.250308085,0.346128238,0.306767958,0.552349194,0.773179985,0.691299656,0.705747803,0.670499789,0.596935282,0.357633767,0.3516652,0.402522647,0.740862307,1.46517293,8.335492669,1.881024103,2.710812664,4.247072391,4.259275776,2.856804748,2.054859002,2.620026782,2.47938057,
Monaco,MCO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Moldova,MDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277585229,0.267122204,0.246352635,0.223198255,0.32801822,0.271943836,0.192182884,0.206583872,0.240071303,0.237617915,0.197304663,0.207860785,0.203070495,0.222665415,0.205244665,0.168067674,0.211065558,0.207812362,0.341346463,0.368760638,0.397526282,0.337545991,
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.918823621,2.756924651,2.019832584,2.172244612,1.474414535,2.04874958,1.825052649,3.550013701,3.410270085,2.879910293,2.974429307,2.930094912,3.928581989,2.929998091,3.245363356,2.778185856,3.737618421,4.827795948,5.565490881,5.756995802,6.553966558,7.607330651,7.0072824,5.144848575,6.428980654,9.378829973,7.528964025,7.193561321,6.727806107,4.040069871,3.919355116,3.345859365,4.265439629,6.07522038,7.151480414,6.291294771,6.522825378,7.469041563,6.623104962,7.739337005,6.85076085,7.394390426,8.322001267,9.222979138,10.9113252,11.82597244,11.78965377,
Maldives,MDV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.094632912,0.081471141,0.111952115,0.058699289,0.027536476,0.016966207,0.025176217,0.024763016,0.023208578,0.020259403,0.021603139,0.019702934,0.017835937,0.012224695,0.010369094,0.012285605,0.011195905,0.008532942,0.008073643,0.007523181,0.007423437,0.005417063,0.005344647,0.005158485,0.004684625,0.004815316,0.005008544,0.007331721,0.005554853,0.005294075,0.008965944,0.009071134,0.007473313,0.005226976,0.005111465,0.00592758,0.00689223,
Middle East & North Africa,MEA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.353933091,0.452473684,0.309929912,0.531814114,28.89739428,23.82081311,24.69840397,24.38861642,22.91183848,48.25776942,39.89600878,26.7601121,18.0612655,17.26836099,16.60552058,14.81203001,7.170127035,12.05203254,11.0238789,17.48997488,19.82196535,15.14394094,15.32981319,15.95012335,13.87098841,14.12126874,16.3211556,14.11780706,8.382617732,12.30020497,20.95277073,16.55313815,16.3387698,19.18814266,23.88717227,30.99957001,31.91175363,28.75551023,33.27384605,20.25279781,24.41899151,30.5868415,28.87106813,27.65000047,24.99541201,14.50173786,16.79556456,
Mexico,MEX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.689315777,0.533898176,0.55150951,0.947220016,2.731057355,2.336184594,2.74326545,3.259495389,2.991152289,8.389885175,10.27481063,7.563972997,7.688250299,11.89653861,9.515032347,8.526410049,4.123987128,7.148937432,4.911292207,6.053235807,6.984638481,3.13297008,2.914679343,1.992207725,1.783619727,3.104697413,3.594409235,2.767663264,1.242940923,1.951166995,3.286587565,2.314410188,2.469419956,3.271522456,4.203380351,5.695012257,6.113604173,5.575976448,6.578511098,3.783774866,4.856569332,6.925216157,6.610527245,5.77086285,4.862561711,2.320855232,2.643174527,
Marshall Islands,MHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle income,MIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.46862487,1.415912473,1.640070916,2.551344229,7.941295573,7.157928102,7.772663067,8.026725907,7.452409348,14.26460529,13.17462752,9.304188504,7.942083059,8.483574463,7.766354947,7.728044897,4.153429425,5.546253118,5.0714205,7.160794541,8.545871027,4.947364562,5.073665231,4.696210142,4.005260192,4.181960642,4.560005055,3.86696643,2.311014211,3.30978283,5.730232951,5.095580846,4.748603651,5.279505373,7.106975127,8.667964495,9.383229726,9.167536147,11.48992943,6.075778264,7.671578082,9.516108351,7.767755859,6.742007227,5.661627966,2.939969561,3.192082778,
"Macedonia, FYR",MKD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253201943,0.291137803,0.716730578,0.632500708,0.515524309,0.708090292,0.600760146,0.795088342,0.353820929,0.341605242,0.525846401,0.721463896,0.521131785,0.833272813,2.041465067,1.913209965,4.51569628,8.051575625,5.025888235,2.389625515,4.491752558,4.951555029,3.758016609,2.731239361,2.99958746,1.21511335,1.512703183,
Mali,MLI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.077100941,3.070005924,3.18516668,4.486072787,5.431963132,4.595356958,3.709880019,5.545711228,5.038544014,3.746629529,4.368170691,4.427209969,6.7374111,4.961828207,4.932704265,3.404110943,3.88161887,3.433921401,3.673842613,3.745612469,4.069170857,3.952140935,4.059369574,3.66418117,6.084892369,6.383206337,5.998148271,6.084786337,5.441359219,2.99560295,3.593155907,3.104588724,5.309461743,6.771161524,5.594142801,5.971608328,9.658234252,10.16970785,10.16716836,11.60408312,12.23447203,13.1342707,16.52486066,13.46729981,11.06257562,12.16964964,12.59629886,
Malta,MLT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,MMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.073400222,10.20147432,10.93790088,10.4143905,11.10802817,10.20330127,11.23338644,10.19463019,9.076678513,6.451013559,4.927853599,5.860211718,5.800570871,5.382934061,6.272897812,4.741024313,4.942872442,
Middle East & North Africa (excluding high income),MNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.4341681,0.594514509,0.36357577,0.534044388,23.82519949,19.78119925,19.57352467,19.02581752,18.16325796,36.478272,24.7248527,14.69453446,12.89159144,12.2804611,11.54118804,11.06189393,4.299542361,8.701271419,8.268348196,13.57859742,14.30324389,10.40758912,9.491796135,12.93582887,11.49771805,11.49178281,12.86737461,11.14373718,6.348968431,9.434109548,16.67403159,13.0885697,13.68732082,15.51578192,20.68820311,26.76729855,28.41429114,25.35793975,29.71497445,17.2794424,20.1486319,23.65954518,20.16160164,20.41245394,19.00562884,11.09393796,13.29367185,
Montenegro,MNE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.176819558,0.255404006,0.621650918,0.916033911,0.820239124,1.40296631,0.350613581,1.03493157,1.406758757,0.865888559,0.661948241,0.800414835,0.794923448,0.792541981,
Mongolia,MNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,6.772550444,7.664728958,5.017643513,5.216856293,6.762508422,3.26186099,3.426800661,6.764412615,7.085559488,8.744813626,5.93492681,9.798212379,10.97008111,15.19806221,15.1617626,11.02213276,11.8876316,6.038891433,4.724434914,7.980302082,7.565536648,6.752068905,8.4523454,19.17836015,21.53384137,35.04468753,32.19121535,34.99338711,28.53459826,38.65992646,45.43353102,25.68553546,23.6026765,24.62743008,18.95241914,23.23912791,
Northern Mariana Islands,MNP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,MOZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,7.965163576,7.331002177,9.722482361,7.264572882,6.351905854,3.663242675,4.870240072,10.72554591,13.00928015,12.13577797,13.92522818,10.73740562,15.77971068,13.05038767,15.26511664,22.41441307,15.83903967,12.3380757,11.08225294,6.687966358,7.001076256,7.096313069,8.045681899,11.37814483,8.400407282,8.111964395,8.184430449,9.951092024,10.14435881,10.25290554,9.8703732,9.772018528,12.06403906,10.58755325,10.52360341,12.194596,17.22758204,
Mauritania,MRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,16.71249183,15.16472248,15.60087045,18.01054012,19.03995255,12.95787452,19.28104008,17.47098796,10.88356133,12.62761536,14.30356959,12.73901695,16.77744619,10.79848898,12.83261972,13.812334,10.97724808,8.00332967,6.905973309,10.31724534,12.67172066,9.53622082,7.399526509,6.428683867,5.808458705,7.300852309,8.331054983,9.154085654,14.26049325,9.59652985,12.48276453,12.94104396,11.86450434,13.06505047,14.08082038,25.94983776,35.84786932,52.50255395,54.7872179,31.07792834,48.69926187,47.69333839,38.54080375,40.21765513,31.848733,22.94715874,26.24473672,
Mauritius,MUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,0.093386217,0.088642882,0.103603713,0.123917503,0.100515296,0.077997263,0.081513463,0.043847502,0.022671667,0.027879816,0.038485375,0.049282062,0.042521737,0.046135697,0.03449796,0.024712415,0.020443256,0.025573342,0.019649185,0.0125538,0.013935148,0.013403576,0.020794156,0.020444403,0.011978447,0.011881399,0.011423443,0.011093214,0.007038663,0.006713934,0.008144582,0.008348553,0.008574986,0.011429119,0.00683374,0.004645521,0.003716662,0.001842453,0.001147547,0.001150142,0.001186035,
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.709986241,4.841148888,5.043344432,6.388511231,5.871920094,8.973438453,7.627538897,8.609751211,7.57763465,6.709427599,7.273065709,6.422234115,9.000659047,5.781583115,5.32036411,4.440269843,6.880556567,7.10155827,6.879945642,8.079754159,8.784720982,7.118759477,9.054378959,6.954013101,13.64112704,18.2540951,10.60601488,8.278760702,12.86547774,9.898749121,10.06216179,9.807964804,5.735689582,8.614731165,6.356702753,6.656867247,6.700904804,7.871522171,8.623932763,6.884760185,5.767211002,5.693612354,8.525531983,9.489566576,8.783826407,9.136495119,11.12472325,
Malaysia,MYS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,16.98767367,19.72706595,27.09676328,32.58195617,24.64132885,28.48372649,28.51552987,30.16707099,25.85884223,37.59931705,37.07665926,25.42184871,29.44267375,28.27815554,20.27516179,20.81169331,22.18569962,27.06321825,23.82224909,26.90386594,25.64246199,20.37657418,19.18024054,16.13124615,14.19533261,12.81193512,11.1974749,9.312131663,8.21944722,8.038746193,9.801539569,8.296751397,7.953651262,9.940085389,9.174387773,11.29549011,12.26955794,11.40274417,12.32741137,8.491975951,8.317341682,9.063065366,8.866766021,7.848706453,7.275996313,4.439610276,4.296164965,
North America,NAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.462475534,0.839555804,0.870842517,1.212013974,3.620321925,3.346985246,3.190456887,3.198850167,2.86797002,5.38937335,6.082267326,4.483059501,2.824942694,2.940058811,2.735295872,2.515986182,1.164810725,1.506354499,1.320029731,1.402973686,1.568783385,1.174984134,1.174307259,1.102006912,0.93607028,0.981946855,1.21674214,0.990256359,0.628648026,0.779249175,1.335165005,1.231725379,0.878257133,1.068373335,1.644207933,1.643384676,1.589112449,1.517471196,2.45318795,0.944069226,1.157976076,1.431669099,1.031652484,1.007627039,0.963829458,0.355651712,0.337131407,
Namibia,NAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,6.294240281,4.34501113,2.919704762,2.393621826,3.588882589,4.598530805,1.389510913,2.315968796,39.88647551,31.80016643,10.59537396,1.834765223,1.594701905,0.919666996,1.270503227,1.477862954,1.063410606,1.169052239,0.637685898,0.373703565,0.548557393,0.525425495,0.774805823,0.928627012,0.933302797,1.267317148,2.703274967,6.082545023,3.12840298,2.285248626,2.898651958,2.696146451,2.470917051,2.159051319,2.5361152,3.457720633,4.249121221,
New Caledonia,NCL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,26.38462968,23.22611689,12.3745744,10.28186927,6.607729093,10.68501027,14.98006032,11.58275954,0.037327837,3.526679861,3.241845538,0.040511787,0.059373713,0.061288059,0.043064915,0.040347787,0.035384161,0.033330609,20.40928392,25.91060547,3.891407644,1.953450873,0.012854662,0.009038704,0.011664411,0.012498339,0.012885584,0.011523947,0.017550263,0.014483012,5.862799509,,,,,,,,,,,,,,,,,
Niger,NER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.156439043,1.798095273,2.000098016,2.76123924,2.897032012,3.903480915,3.598202579,5.260288786,3.958502538,3.247089089,3.386880323,3.54169354,5.447193463,4.272840061,5.21627787,4.025085479,4.695129209,4.010892894,4.371029983,4.855254546,5.348963895,5.782381815,6.094326151,7.63135636,9.45304551,11.91858592,11.45029744,11.83327633,11.06871603,7.387575148,9.054150151,8.228602503,8.960309816,11.52224495,9.313384882,9.551829579,9.2739836,11.50843333,11.09007519,11.2486961,9.977870803,10.78494099,13.6978746,14.14193703,14.09147477,13.85874633,14.05781885,
Nigeria,NGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.658253767,1.980246459,4.178758496,9.086694479,31.14716402,22.24004872,21.12259373,25.06063767,22.68135945,48.37923555,34.25992202,18.91538812,14.60378301,22.10509192,30.16127532,33.45096379,23.54668722,28.70814663,27.1589462,45.47680635,50.37148137,36.1135281,37.04736112,63.55007538,49.38858286,35.54149037,37.50980285,34.52494645,20.90260731,26.96338801,37.74910578,31.50789531,21.93570394,23.54884948,27.85231053,32.88135588,29.0380793,28.05917967,28.82596227,17.99021884,13.48576857,18.1962733,16.11046765,12.55005728,9.907474523,4.603529071,5.433992853,
Nicaragua,NIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.764054897,6.71829495,5.171022002,3.812091534,3.131657408,1.679798883,2.022359103,1.564708141,1.896192732,1.57453435,1.320981719,1.216356296,1.147318281,1.139214686,1.267840782,1.278994809,1.164980518,1.759829168,1.721748432,1.701327976,1.671190549,3.935771044,4.25043944,4.334498207,4.431867221,4.412307712,3.594385888,4.01860089,
Netherlands,NLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.046837478,0.071206865,0.128380427,0.17056824,0.791543516,1.148482995,1.152342667,1.00848533,0.917500618,1.458210571,2.110604281,1.508217013,0.610000514,1.854985899,2.363597708,2.628103364,1.37219339,0.812983364,0.650409255,0.788411746,0.905875511,0.789424303,0.525357173,0.56232631,0.45137358,0.372811699,0.49678748,0.465849648,0.202290474,0.170095553,0.502288665,0.862765013,0.608565034,0.533767903,0.503057724,0.594304199,0.788659463,0.687632452,0.96628024,0.844109494,0.481055055,0.775245057,1.201035146,1.124183618,0.898577926,0.510638445,0.372515509,
Norway,NOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.465131861,0.392702864,0.339809916,0.503224217,0.698500108,1.214190524,1.812368021,1.733227033,2.360107187,5.512315521,7.717190757,6.188470866,4.355023678,6.736194329,7.676055875,7.711868498,3.455785003,4.170181581,3.436092637,6.366149213,8.032624915,4.472472927,4.668320291,5.221448354,5.117225081,5.076983834,7.31100647,6.126816995,1.579270837,4.977949247,11.84812992,9.659496674,8.772628946,8.815737802,9.741611984,11.58573769,11.97976313,10.04388327,12.06076598,8.381249992,8.000123326,10.23881857,10.18065213,8.683818482,8.371906153,5.433746026,5.813694758,
Nepal,NPL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.547335521,1.402280908,1.17495854,2.113309698,2.039796219,3.43610027,2.285661967,9.173137379,8.05510599,4.151653827,4.443342496,2.608119021,3.332117495,2.716426315,1.864935894,1.152462424,1.846370848,1.680118445,1.521723512,1.488703917,1.746703903,1.596161254,1.887355667,1.523479997,1.200027148,1.388811488,1.326249219,1.090667424,1.271680096,1.394818469,1.166997603,1.060793339,1.14188536,1.210276251,0.901642305,0.792748638,1.081808575,1.356154666,1.074100135,1.004755886,1.47075022,1.271749416,1.105029296,0.956289919,0.968199037,1.08974082,1.318461471,
Nauru,NRU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
New Zealand,NZL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,1.032625581,0.834470988,1.532341177,1.290047092,1.709953663,2.516096251,1.869642802,1.981468227,2.349859801,2.595729383,2.45383653,2.498146308,2.06504216,1.983536146,2.57864221,1.689635695,1.063982907,0.99613341,1.386880534,1.93758505,1.783148044,1.653808001,1.788198808,1.417537068,1.324792745,1.30699184,1.310674709,1.091127058,1.133803986,1.737073783,1.54724944,1.350241244,0.997819179,0.873921871,1.061443564,1.178326352,1.374380979,2.348280496,1.810340851,2.019876314,2.122100923,1.824485625,1.601642487,1.321135518,0.963194357,0.85953558,
OECD members,OED,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.415832912,0.576140627,0.556904844,0.742175206,1.889939939,1.785464246,1.802930038,1.751330887,1.478877781,2.670593267,3.027785339,2.557494615,1.824791445,1.97813333,1.906913802,1.813226631,0.75972116,0.868426416,0.762881419,0.866077159,0.950498836,0.648920124,0.614734769,0.586699771,0.515550412,0.531614552,0.671114858,0.595999426,0.36239137,0.47796759,0.880543696,0.825124898,0.655182674,0.720866633,1.004423215,1.142346831,1.243402622,1.209351081,1.709921148,0.844107393,1.112183247,1.393978915,1.172909702,1.132022522,1.01007793,0.532334092,0.51911483,
Oman,OMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.280138142,0.207803063,0.312940846,0.856467129,41.42292961,37.87221762,38.38374039,37.99715316,36.40633778,71.77280544,50.8876135,38.36851561,30.50265967,35.49642937,33.50313233,34.67548289,23.21695015,34.01935909,26.93980882,37.96743123,45.52112585,27.72148775,27.80606016,27.02022148,24.41899853,27.0049684,32.88240284,28.67716728,18.19581473,27.62107763,42.64191382,35.30780278,32.73916103,33.27771387,37.2271163,44.72753052,43.41866103,39.81968572,39.56104811,31.66332437,37.13545757,48.77526788,45.95387604,44.09931092,38.73787627,22.96850027,26.83797014,
Other small states,OSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.636120121,3.686300519,5.425846918,8.385543441,37.39053133,28.65375099,25.70810354,26.24921604,25.30416368,52.20752264,34.62072593,21.87322719,15.00316002,17.42334918,19.52842087,18.06353512,9.093203336,9.899283932,10.61476857,14.13935984,15.2589128,8.826127915,8.808153889,8.859347758,7.862746455,7.632913413,9.466956389,8.794757777,5.691577972,8.288207062,13.27123671,10.54341198,9.3795656,9.801775164,11.57183354,15.43094645,18.0473706,16.96775678,19.91334466,14.29034547,17.58419184,22.69787774,22.71871823,21.02548924,17.93673646,10.8778923,11.46393833,
Pakistan,PAK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.179716549,0.177466497,0.198250076,0.47572384,0.493351879,0.952224564,0.670786191,1.564992116,1.282027537,1.109188962,1.347275083,0.947778018,0.748940131,0.751663243,0.788168737,1.08191885,1.015414838,1.011980593,0.739105224,1.109535677,1.910195684,1.325434811,1.045947394,0.956892866,0.855605603,0.89063335,1.136676583,1.072522512,0.629927952,0.832895346,1.592929971,1.66542433,1.577126727,1.55940647,1.859710736,2.676382075,3.017178015,2.772593124,2.959368748,1.795508717,2.173227805,2.62538495,2.547357813,2.178335655,2.032661634,1.243103947,1.208551941,
Panama,PAN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.29616624,0.238289864,0.259186878,0.377903458,0.353023086,0.446101061,0.419852982,0.511896749,0.409459419,0.411112391,0.509247882,0.409213696,0.650738216,0.295184788,0.166557254,0.123443848,0.119525726,0.124543182,0.129725446,0.141060948,0.270038518,0.270515829,0.241444412,0.186976706,0.19057313,0.243858603,0.174362001,0.199540341,0.141024567,0.119575646,0.114885701,0.116753021,0.1225807,0.140066651,0.135706246,0.097219194,0.127248922,0.119625129,0.112349326,0.16034424,0.257356101,0.315482531,0.329462736,0.268809549,0.128236375,0.10765391,0.151068054,
Peru,PER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.580218111,2.192670294,2.101109825,4.863319868,6.186475296,2.483763017,3.133494082,3.38594997,4.490325261,11.54388618,14.48414981,7.891750482,6.488067339,8.822492297,8.745727813,9.359899231,3.450704559,4.896180936,14.68125147,14.32803669,8.95867294,2.136022428,2.205360879,1.620466454,1.659633599,1.947746233,1.673572199,1.790542802,0.695535424,1.087104716,1.935175468,1.213309634,1.221990791,1.522055401,3.644727433,6.013957617,13.03994024,13.804054,11.73164015,8.480065438,11.54659634,13.66175261,11.42182788,9.558929674,8.464500499,6.872909101,7.651170362,
Philippines,PHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.664521528,4.165974148,4.617601852,6.96779438,5.052047944,3.953099834,3.615202533,3.759683487,2.837900936,4.691278592,4.737246902,2.739066478,2.3147599,2.805519077,2.082571089,2.177705567,2.316678453,2.630912105,2.895915863,2.480141901,1.924105664,1.488403985,1.234213955,0.956662591,0.944823204,1.137974566,0.884185598,0.718018699,0.634341323,0.413341335,0.518289017,0.516809085,0.715184591,0.960093391,1.032123794,1.144928641,2.05928486,4.346397609,2.089151164,2.095469987,2.901280894,3.986304283,2.544032337,1.974012525,2.871840352,1.795865336,1.330350184,
Palau,PLW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
